Perturbation	Apofrac1	Apofrac2	Apofrac3	Apofrac	Prolfrac1	Prolfrac2	Prolfrac3	Prolfrac4	Prolfrac
Everolimus=0-Proliferation=0	1.0	1.0	0.4	0.7	0.0	1.0	0.0	0.0	0.25
Everolimus=0-cycD_CDK46_2=0	1.0	1.0	0.384	0.692	1.0	0.0	0.0	0.0	0.125
Everolimus=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Apoptosis_2=0	1.0	0.0	0.432	0.574	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Ipatasertib=0	1.0	1.0	0.414	0.707	1.0	1.0	0.0	0.0	0.25
Everolimus=0-cycE_CDK2_T=0	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Palbociclib=0	1.0	1.0	0.408	0.704	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Translation=0	1.0	1.0	0.485	0.7425	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Fulvestrant=0	1.0	1.0	0.425	0.7125	1.0	1.0	0.0	0.0	0.25
Everolimus=0-cycD_CDK46=0	1.0	1.0	0.394	0.697	0.0	0.0	0.0	0.0	0.0
Everolimus=0-Trametinib=0	1.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
Everolimus=0-ER_transcription_2=1	1.0	1.0	0.044	0.522	1.0	1.0	0.061	0.0	0.26525
Everolimus=0-ER_transcription=1	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Proliferation_3=1	1.0	1.0	0.39	0.695	1.0	1.0	1.0	0.0	0.5
Everolimus=0-Proliferation_4=1	1.0	1.0	0.407	0.7035	1.0	1.0	0.0	1.0	1.0
Everolimus=0-Proliferation_2=1	1.0	1.0	0.417	0.7085	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Proliferation=1	1.0	1.0	0.377	0.6885	1.0	1.0	0.0	0.0	0.25
Everolimus=0-cycD_CDK46_2=1	1.0	1.0	0.4	0.7	1.0	1.0	0.598	0.0	0.3995
Everolimus=0-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Apoptosis_2=1	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Ipatasertib=1	1.0	1.0	0.386	0.693	1.0	1.0	0.0	0.0	0.25
Everolimus=0-cycE_CDK2_T=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Palbociclib=1	1.0	1.0	0.394	0.697	0.0	0.0	0.0	0.0	0.0
Everolimus=0-Translation=1	1.0	0.502	0.0	0.3755	1.0	1.0	1.0	0.0	0.5
Everolimus=0-Fulvestrant=1	1.0	1.0	0.693	0.8465	0.0	0.0	0.0	0.0	0.0
Everolimus=0-cycD_CDK46=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
Everolimus=0-Trametinib=1	1.0	1.0	0.394	0.697	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-ER_transcription_2=0	0.0	1.0	0.656	0.828	1.0	0.0	0.0	0.0	0.125
Apoptosis=0-ER_transcription=0	0.0	1.0	0.682	0.841	0.0	0.0	0.0	0.0	0.0
Apoptosis=0-Proliferation_3=0	0.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Proliferation_4=0	0.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Proliferation_2=0	0.0	1.0	0.39	0.695	1.0	0.0	0.0	0.0	0.125
Apoptosis=0-Proliferation=0	0.0	1.0	0.405	0.7025	0.0	1.0	0.0	0.0	0.25
Apoptosis=0-cycD_CDK46_2=0	0.0	1.0	0.411	0.7055	1.0	0.0	0.0	0.0	0.125
Apoptosis=0-Apoptosis_3=0	0.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Apoptosis_2=0	0.0	0.0	0.393	0.393	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Ipatasertib=0	0.0	1.0	0.426	0.713	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-cycE_CDK2_T=0	0.0	1.0	0.396	0.698	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Palbociclib=0	0.0	1.0	0.403	0.7015	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Translation=0	0.0	1.0	0.46	0.73	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Fulvestrant=0	0.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-cycD_CDK46=0	0.0	1.0	0.41	0.705	0.0	0.0	0.0	0.0	0.0
Apoptosis=0-Trametinib=0	0.0	1.0	0.415	0.7075	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Everolimus=0	0.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-ER_transcription_2=1	0.0	1.0	0.027	0.5135	1.0	1.0	0.076	0.0	0.269
Apoptosis=0-ER_transcription=1	0.0	1.0	0.409	0.7045	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Proliferation_3=1	0.0	1.0	0.368	0.684	1.0	1.0	1.0	0.0	0.5
Apoptosis=0-Proliferation_4=1	0.0	1.0	0.409	0.7045	1.0	1.0	0.0	1.0	1.0
Apoptosis=0-Proliferation_2=1	0.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Proliferation=1	0.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-cycD_CDK46_2=1	0.0	1.0	0.44	0.72	1.0	1.0	0.566	0.0	0.3915
Apoptosis=0-Apoptosis_3=1	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Apoptosis_2=1	0.0	1.0	0.397	0.6985	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Ipatasertib=1	0.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-cycE_CDK2_T=1	0.0	1.0	0.414	0.707	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Palbociclib=1	0.0	1.0	0.361	0.6805	0.0	0.0	0.0	0.0	0.0
Apoptosis=0-Translation=1	0.0	0.527	0.0	0.2635	1.0	1.0	1.0	0.0	0.5
Apoptosis=0-Fulvestrant=1	0.0	1.0	0.687	0.8435	0.0	0.0	0.0	0.0	0.0
Apoptosis=0-cycD_CDK46=1	0.0	1.0	0.374	0.687	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Trametinib=1	0.0	1.0	0.387	0.6935	1.0	1.0	0.0	0.0	0.25
Apoptosis=0-Everolimus=1	0.0	1.0	0.486	0.743	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-ER_transcription_2=0	1.0	1.0	0.668	0.834	1.0	0.0	0.0	0.0	0.125
p21_p27_T=0-ER_transcription=0	1.0	1.0	0.631	0.8155	0.0	0.0	0.0	0.0	0.0
p21_p27_T=0-Proliferation_3=0	1.0	1.0	0.388	0.694	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Proliferation_4=0	1.0	1.0	0.397	0.6985	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Proliferation_2=0	1.0	1.0	0.431	0.7155	1.0	0.0	0.0	0.0	0.125
p21_p27_T=0-Proliferation=0	1.0	1.0	0.393	0.6965	0.0	1.0	0.0	0.0	0.25
p21_p27_T=0-cycD_CDK46_2=0	1.0	1.0	0.38	0.69	1.0	0.0	0.0	0.0	0.125
p21_p27_T=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Apoptosis_2=0	1.0	0.0	0.374	0.5305	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Ipatasertib=0	1.0	1.0	0.427	0.7135	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-cycE_CDK2_T=0	1.0	1.0	0.389	0.6945	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Palbociclib=0	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Translation=0	1.0	1.0	0.479	0.7395	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Fulvestrant=0	1.0	1.0	0.385	0.6925	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-cycD_CDK46=0	1.0	1.0	0.382	0.691	0.0	0.0	0.0	0.0	0.0
p21_p27_T=0-Trametinib=0	1.0	1.0	0.403	0.7015	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Everolimus=0	1.0	1.0	0.409	0.7045	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Apoptosis=0	0.0	1.0	0.396	0.698	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-ER_transcription_2=1	1.0	1.0	0.029	0.5145	1.0	1.0	0.072	0.0	0.268
p21_p27_T=0-ER_transcription=1	1.0	1.0	0.393	0.6965	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Proliferation_3=1	1.0	1.0	0.436	0.718	1.0	1.0	1.0	0.0	0.5
p21_p27_T=0-Proliferation_4=1	1.0	1.0	0.413	0.7065	1.0	1.0	0.0	1.0	1.0
p21_p27_T=0-Proliferation_2=1	1.0	1.0	0.377	0.6885	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Proliferation=1	1.0	1.0	0.406	0.703	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-cycD_CDK46_2=1	1.0	1.0	0.424	0.712	1.0	1.0	0.593	0.0	0.39825
p21_p27_T=0-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Apoptosis_2=1	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Ipatasertib=1	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-cycE_CDK2_T=1	1.0	1.0	0.414	0.707	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Palbociclib=1	1.0	1.0	0.401	0.7005	0.0	0.0	0.0	0.0	0.0
p21_p27_T=0-Translation=1	1.0	0.493	0.0	0.37325	1.0	1.0	1.0	0.0	0.5
p21_p27_T=0-Fulvestrant=1	1.0	1.0	0.675	0.8375	0.0	0.0	0.0	0.0	0.0
p21_p27_T=0-cycD_CDK46=1	1.0	1.0	0.383	0.6915	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Trametinib=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Everolimus=1	1.0	1.0	0.461	0.7305	1.0	1.0	0.0	0.0	0.25
p21_p27_T=0-Apoptosis=1	1.0	1.0	0.39	0.695	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-ER_transcription_2=0	1.0	1.0	0.67	0.835	1.0	0.0	0.0	0.0	0.125
mTORC2_pm=0-ER_transcription=0	1.0	1.0	0.688	0.844	0.0	0.0	0.0	0.0	0.0
mTORC2_pm=0-Proliferation_3=0	1.0	1.0	0.388	0.694	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Proliferation_4=0	1.0	1.0	0.39	0.695	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Proliferation_2=0	1.0	1.0	0.37	0.685	1.0	0.0	0.0	0.0	0.125
mTORC2_pm=0-Proliferation=0	1.0	1.0	0.396	0.698	0.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-cycD_CDK46_2=0	1.0	1.0	0.392	0.696	1.0	0.0	0.0	0.0	0.125
mTORC2_pm=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Apoptosis_2=0	1.0	0.0	0.424	0.568	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Ipatasertib=0	1.0	1.0	0.409	0.7045	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-cycE_CDK2_T=0	1.0	1.0	0.408	0.704	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Palbociclib=0	1.0	1.0	0.364	0.682	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Translation=0	1.0	1.0	0.465	0.7325	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Fulvestrant=0	1.0	1.0	0.38	0.69	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-cycD_CDK46=0	1.0	1.0	0.413	0.7065	0.0	0.0	0.0	0.0	0.0
mTORC2_pm=0-Trametinib=0	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Everolimus=0	1.0	1.0	0.41	0.705	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Apoptosis=0	0.0	1.0	0.365	0.6825	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-p21_p27_T=0	1.0	1.0	0.38	0.69	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-ER_transcription_2=1	1.0	1.0	0.041	0.5205	1.0	1.0	0.077	0.0	0.26925
mTORC2_pm=0-ER_transcription=1	1.0	1.0	0.395	0.6975	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Proliferation_3=1	1.0	1.0	0.405	0.7025	1.0	1.0	1.0	0.0	0.5
mTORC2_pm=0-Proliferation_4=1	1.0	1.0	0.422	0.711	1.0	1.0	0.0	1.0	1.0
mTORC2_pm=0-Proliferation_2=1	1.0	1.0	0.419	0.7095	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Proliferation=1	1.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-cycD_CDK46_2=1	1.0	1.0	0.398	0.699	1.0	1.0	0.556	0.0	0.389
mTORC2_pm=0-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Apoptosis_2=1	1.0	1.0	0.414	0.707	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Ipatasertib=1	1.0	1.0	0.355	0.6775	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-cycE_CDK2_T=1	1.0	1.0	0.38	0.69	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Palbociclib=1	1.0	1.0	0.412	0.706	0.0	0.0	0.0	0.0	0.0
mTORC2_pm=0-Translation=1	1.0	0.505	0.0	0.37625	1.0	1.0	1.0	0.0	0.5
mTORC2_pm=0-Fulvestrant=1	1.0	1.0	0.663	0.8315	0.0	0.0	0.0	0.0	0.0
mTORC2_pm=0-cycD_CDK46=1	1.0	1.0	0.397	0.6985	1.0	1.0	0.001	0.0	0.25025
mTORC2_pm=0-Trametinib=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Everolimus=1	1.0	1.0	0.455	0.7275	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-Apoptosis=1	1.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
mTORC2_pm=0-p21_p27_T=1	1.0	1.0	0.385	0.6925	1.0	1.0	0.0	0.0	0.25
Neratinib=0-ER_transcription_2=0	1.0	1.0	0.65	0.825	1.0	0.0	0.0	0.0	0.125
Neratinib=0-ER_transcription=0	1.0	1.0	0.661	0.8305	0.0	0.0	0.0	0.0	0.0
Neratinib=0-Proliferation_3=0	1.0	1.0	0.37	0.685	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Proliferation_4=0	1.0	1.0	0.401	0.7005	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Proliferation_2=0	1.0	1.0	0.393	0.6965	1.0	0.0	0.0	0.0	0.125
Neratinib=0-Proliferation=0	1.0	1.0	0.4	0.7	0.0	1.0	0.0	0.0	0.25
Neratinib=0-cycD_CDK46_2=0	1.0	1.0	0.39	0.695	1.0	0.0	0.0	0.0	0.125
Neratinib=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Apoptosis_2=0	1.0	0.0	0.383	0.53725	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Ipatasertib=0	1.0	1.0	0.385	0.6925	1.0	1.0	0.0	0.0	0.25
Neratinib=0-cycE_CDK2_T=0	1.0	1.0	0.388	0.694	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Palbociclib=0	1.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Translation=0	1.0	1.0	0.455	0.7275	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Fulvestrant=0	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
Neratinib=0-cycD_CDK46=0	1.0	1.0	0.396	0.698	0.0	0.0	0.0	0.0	0.0
Neratinib=0-Trametinib=0	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Everolimus=0	1.0	1.0	0.379	0.6895	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Apoptosis=0	0.0	1.0	0.424	0.712	1.0	1.0	0.0	0.0	0.25
Neratinib=0-p21_p27_T=0	1.0	1.0	0.416	0.708	1.0	1.0	0.0	0.0	0.25
Neratinib=0-mTORC2_pm=0	1.0	1.0	0.421	0.7105	1.0	1.0	0.0	0.0	0.25
Neratinib=0-ER_transcription_2=1	1.0	1.0	0.034	0.517	1.0	1.0	0.054	0.0	0.2635
Neratinib=0-ER_transcription=1	1.0	1.0	0.364	0.682	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Proliferation_3=1	1.0	1.0	0.381	0.6905	1.0	1.0	1.0	0.0	0.5
Neratinib=0-Proliferation_4=1	1.0	1.0	0.373	0.6865	1.0	1.0	0.0	1.0	1.0
Neratinib=0-Proliferation_2=1	1.0	1.0	0.387	0.6935	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Proliferation=1	1.0	1.0	0.403	0.7015	1.0	1.0	0.0	0.0	0.25
Neratinib=0-cycD_CDK46_2=1	1.0	1.0	0.387	0.6935	1.0	1.0	0.577	0.0	0.39425
Neratinib=0-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Apoptosis_2=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Ipatasertib=1	1.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
Neratinib=0-cycE_CDK2_T=1	1.0	1.0	0.397	0.6985	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Palbociclib=1	1.0	1.0	0.41	0.705	0.0	0.0	0.0	0.0	0.0
Neratinib=0-Translation=1	1.0	0.51	0.0	0.3775	1.0	1.0	1.0	0.0	0.5
Neratinib=0-Fulvestrant=1	1.0	1.0	0.648	0.824	0.0	0.0	0.0	0.0	0.0
Neratinib=0-cycD_CDK46=1	1.0	1.0	0.411	0.7055	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Trametinib=1	1.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Everolimus=1	1.0	1.0	0.452	0.726	1.0	1.0	0.0	0.0	0.25
Neratinib=0-Apoptosis=1	1.0	1.0	0.395	0.6975	1.0	1.0	0.0	0.0	0.25
Neratinib=0-p21_p27_T=1	1.0	1.0	0.406	0.703	1.0	1.0	0.0	0.0	0.25
Neratinib=0-mTORC2_pm=1	1.0	1.0	0.41	0.705	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-ER_transcription_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-ER_transcription=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Proliferation_3=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Proliferation_4=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Proliferation_2=0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5
Alpelisib=0-Proliferation=0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.5
Alpelisib=0-cycD_CDK46_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Apoptosis_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Apoptosis_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Ipatasertib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-cycE_CDK2_T=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Palbociclib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Translation=0	0.364	0.0	0.0	0.091	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Fulvestrant=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-cycD_CDK46=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Trametinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Everolimus=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Apoptosis=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-p21_p27_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-mTORC2_pm=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Neratinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-ER_transcription_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
Alpelisib=0-ER_transcription=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Proliferation_3=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Proliferation_4=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
Alpelisib=0-Proliferation_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Proliferation=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-cycD_CDK46_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
Alpelisib=0-Apoptosis_3=1	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Apoptosis_2=1	0.0	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Ipatasertib=1	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-cycE_CDK2_T=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Palbociclib=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Translation=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Fulvestrant=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-cycD_CDK46=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Trametinib=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Everolimus=1	0.308	0.0	0.0	0.077	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-Apoptosis=1	1.0	0.0	0.0	0.25	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-p21_p27_T=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
Alpelisib=0-mTORC2_pm=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
Alpelisib=0-Neratinib=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
cycE_CDK2=0-ER_transcription_2=0	1.0	1.0	0.666	0.833	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=0-ER_transcription=0	1.0	1.0	0.672	0.836	0.0	0.0	0.0	0.0	0.0
cycE_CDK2=0-Proliferation_3=0	1.0	1.0	0.407	0.7035	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Proliferation_4=0	1.0	1.0	0.395	0.6975	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Proliferation_2=0	1.0	1.0	0.41	0.705	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=0-Proliferation=0	1.0	1.0	0.423	0.7115	0.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-cycD_CDK46_2=0	1.0	1.0	0.401	0.7005	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Apoptosis_2=0	1.0	0.0	0.395	0.54625	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Ipatasertib=0	1.0	1.0	0.387	0.6935	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-cycE_CDK2_T=0	1.0	1.0	0.409	0.7045	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Palbociclib=0	1.0	1.0	0.384	0.692	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Translation=0	1.0	1.0	0.487	0.7435	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Fulvestrant=0	1.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-cycD_CDK46=0	1.0	1.0	0.402	0.701	0.0	0.0	0.0	0.0	0.0
cycE_CDK2=0-Trametinib=0	1.0	1.0	0.428	0.714	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Everolimus=0	1.0	1.0	0.394	0.697	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Apoptosis=0	0.0	1.0	0.367	0.6835	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-p21_p27_T=0	1.0	1.0	0.387	0.6935	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-mTORC2_pm=0	1.0	1.0	0.403	0.7015	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Neratinib=0	1.0	1.0	0.417	0.7085	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-ER_transcription_2=1	1.0	1.0	0.035	0.5175	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-ER_transcription=1	1.0	1.0	0.378	0.689	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Proliferation_3=1	1.0	1.0	0.406	0.703	1.0	1.0	1.0	0.0	0.5
cycE_CDK2=0-Proliferation_4=1	1.0	1.0	0.387	0.6935	1.0	1.0	0.0	1.0	1.0
cycE_CDK2=0-Proliferation_2=1	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Proliferation=1	1.0	1.0	0.403	0.7015	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-cycD_CDK46_2=1	1.0	1.0	0.403	0.7015	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Apoptosis_2=1	1.0	1.0	0.389	0.6945	1.0	1.0	0.0	0.0	0.25
cycE_CDK2=0-Ipatasertib=1	1.0	1.0	0.417	0.7085	1.0	1.0	0.0	0.0	0.25
